Accession,suppdata_id,PubMedIds,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO
GSE49295,GSE49295_isoform_exp_diff.xls.gz-sheet-B_vs_C_isoform_exp_diff,24019458,2013 Sep 24,2013 Sep 9,Proc Natl Acad Sci U S A,Lee EMadar ADavid GGarabedian MJDasgupta RLogan SK,Logan SK,Inhibition of androgen receptor and β-catenin activity in prostate cancer.,110,39,15710-5,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24019458121816811010.1073/pnas.1218168110PMC37857162401945824019458pmc-id: PMC3785716;,10.1073/pnas.1218168110,2013/09/11 06:002013/09/11 06:002013/12/16 06:00,NA,1,31,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1218168110,2013 Sep 24;110(39):15710-5
GSE49295,GSE49295_isoform_exp_diff.xls.gz-sheet-B_vs_D_isoform_exp_diff,24019458,2013 Sep 24,2013 Sep 9,Proc Natl Acad Sci U S A,Lee EMadar ADavid GGarabedian MJDasgupta RLogan SK,Logan SK,Inhibition of androgen receptor and β-catenin activity in prostate cancer.,110,39,15710-5,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24019458121816811010.1073/pnas.1218168110PMC37857162401945824019458pmc-id: PMC3785716;,10.1073/pnas.1218168110,2013/09/11 06:002013/09/11 06:002013/12/16 06:00,NA,1,31,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1218168110,2013 Sep 24;110(39):15710-5
GSE49295,GSE49295_isoform_exp_diff.xls.gz-sheet-B_vs_E_isoform_exp_diff,24019458,2013 Sep 24,2013 Sep 9,Proc Natl Acad Sci U S A,Lee EMadar ADavid GGarabedian MJDasgupta RLogan SK,Logan SK,Inhibition of androgen receptor and β-catenin activity in prostate cancer.,110,39,15710-5,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24019458121816811010.1073/pnas.1218168110PMC37857162401945824019458pmc-id: PMC3785716;,10.1073/pnas.1218168110,2013/09/11 06:002013/09/11 06:002013/12/16 06:00,NA,1,31,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1218168110,2013 Sep 24;110(39):15710-5
GSE49295,GSE49295_isoform_exp_diff.xls.gz-sheet-C_vs_D_isoform_exp_diff,24019458,2013 Sep 24,2013 Sep 9,Proc Natl Acad Sci U S A,Lee EMadar ADavid GGarabedian MJDasgupta RLogan SK,Logan SK,Inhibition of androgen receptor and β-catenin activity in prostate cancer.,110,39,15710-5,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24019458121816811010.1073/pnas.1218168110PMC37857162401945824019458pmc-id: PMC3785716;,10.1073/pnas.1218168110,2013/09/11 06:002013/09/11 06:002013/12/16 06:00,NA,1,31,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1218168110,2013 Sep 24;110(39):15710-5
GSE49295,GSE49295_isoform_exp_diff.xls.gz-sheet-C_vs_E_isoform_exp_diff,24019458,2013 Sep 24,2013 Sep 9,Proc Natl Acad Sci U S A,Lee EMadar ADavid GGarabedian MJDasgupta RLogan SK,Logan SK,Inhibition of androgen receptor and β-catenin activity in prostate cancer.,110,39,15710-5,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24019458121816811010.1073/pnas.1218168110PMC37857162401945824019458pmc-id: PMC3785716;,10.1073/pnas.1218168110,2013/09/11 06:002013/09/11 06:002013/12/16 06:00,NA,1,31,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1218168110,2013 Sep 24;110(39):15710-5
GSE49295,GSE49295_isoform_exp_diff.xls.gz-sheet-D_vs_E_isoform_exp_diff,24019458,2013 Sep 24,2013 Sep 9,Proc Natl Acad Sci U S A,Lee EMadar ADavid GGarabedian MJDasgupta RLogan SK,Logan SK,Inhibition of androgen receptor and β-catenin activity in prostate cancer.,110,39,15710-5,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24019458121816811010.1073/pnas.1218168110PMC37857162401945824019458pmc-id: PMC3785716;,10.1073/pnas.1218168110,2013/09/11 06:002013/09/11 06:002013/12/16 06:00,NA,1,31,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1218168110,2013 Sep 24;110(39):15710-5
GSE50198,GSE50198_Tet2kd_vs_v6.5_DESeq_results.txt.gz-set-0,24474761,2014 Jan 28,2014 Jan 13,Proc Natl Acad Sci U S A,Huang YChavez LChang XWang XPastor WAKang JZepeda-Martínez JAPape UJJacobsen SEPeters BRao A,Rao A,Distinct roles of the methylcytosine oxidases Tet1 and Tet2 in mouse embryonic stem cells.,111,4,1361-6,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24474761132292111110.1073/pnas.1322921111PMC39105902447476124474761pmc-id: PMC3910590;,10.1073/pnas.1322921111,2014/01/30 06:002014/01/30 06:002014/05/07 06:00,NA,1,98,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1322921111,2014 Jan 28;111(4):1361-6
GSE50198,GSE50198_Tet1kd_vs_v6.5_DESeq_results.txt.gz-set-0,24474761,2014 Jan 28,2014 Jan 13,Proc Natl Acad Sci U S A,Huang YChavez LChang XWang XPastor WAKang JZepeda-Martínez JAPape UJJacobsen SEPeters BRao A,Rao A,Distinct roles of the methylcytosine oxidases Tet1 and Tet2 in mouse embryonic stem cells.,111,4,1361-6,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24474761132292111110.1073/pnas.1322921111PMC39105902447476124474761pmc-id: PMC3910590;,10.1073/pnas.1322921111,2014/01/30 06:002014/01/30 06:002014/05/07 06:00,NA,1,98,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1322921111,2014 Jan 28;111(4):1361-6
GSE50198,GSE50198_Tet1kd_vs_v6.5_DESeq_results.txt.gz-set-1,24474761,2014 Jan 28,2014 Jan 13,Proc Natl Acad Sci U S A,Huang YChavez LChang XWang XPastor WAKang JZepeda-Martínez JAPape UJJacobsen SEPeters BRao A,Rao A,Distinct roles of the methylcytosine oxidases Tet1 and Tet2 in mouse embryonic stem cells.,111,4,1361-6,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24474761132292111110.1073/pnas.1322921111PMC39105902447476124474761pmc-id: PMC3910590;,10.1073/pnas.1322921111,2014/01/30 06:002014/01/30 06:002014/05/07 06:00,NA,1,98,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1322921111,2014 Jan 28;111(4):1361-6
GSE50198,GSE50198_Tet1kd_vs_v6.5_DEXSeq_results.txt.gz,24474761,2014 Jan 28,2014 Jan 13,Proc Natl Acad Sci U S A,Huang YChavez LChang XWang XPastor WAKang JZepeda-Martínez JAPape UJJacobsen SEPeters BRao A,Rao A,Distinct roles of the methylcytosine oxidases Tet1 and Tet2 in mouse embryonic stem cells.,111,4,1361-6,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24474761132292111110.1073/pnas.1322921111PMC39105902447476124474761pmc-id: PMC3910590;,10.1073/pnas.1322921111,2014/01/30 06:002014/01/30 06:002014/05/07 06:00,NA,1,98,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1322921111,2014 Jan 28;111(4):1361-6
GSE50198,GSE50198_Tet2kd_vs_v6.5_DESeq_results.txt.gz-set-1,24474761,2014 Jan 28,2014 Jan 13,Proc Natl Acad Sci U S A,Huang YChavez LChang XWang XPastor WAKang JZepeda-Martínez JAPape UJJacobsen SEPeters BRao A,Rao A,Distinct roles of the methylcytosine oxidases Tet1 and Tet2 in mouse embryonic stem cells.,111,4,1361-6,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24474761132292111110.1073/pnas.1322921111PMC39105902447476124474761pmc-id: PMC3910590;,10.1073/pnas.1322921111,2014/01/30 06:002014/01/30 06:002014/05/07 06:00,NA,1,98,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1322921111,2014 Jan 28;111(4):1361-6
GSE50198,GSE50198_Tet2kd_vs_v6.5_DEXSeq_results.txt.gz,24474761,2014 Jan 28,2014 Jan 13,Proc Natl Acad Sci U S A,Huang YChavez LChang XWang XPastor WAKang JZepeda-Martínez JAPape UJJacobsen SEPeters BRao A,Rao A,Distinct roles of the methylcytosine oxidases Tet1 and Tet2 in mouse embryonic stem cells.,111,4,1361-6,English,7505876,0027-8424,1091-6490,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24474761132292111110.1073/pnas.1322921111PMC39105902447476124474761pmc-id: PMC3910590;,10.1073/pnas.1322921111,2014/01/30 06:002014/01/30 06:002014/05/07 06:00,NA,1,98,Proceedings of the National Academy of Sciences of the United States of America,doi: 10.1073/pnas.1322921111,2014 Jan 28;111(4):1361-6
GSE50424,GSE50424_Adipose.tsv.gz,24104204,2013 Dec 1,2013 Oct 8,Physiol Genomics,Pashaj AYi XXia MCanny SRiethoven JJMoreau R,Moreau R,Characterization of genome-wide transcriptional changes in liver and adipose tissues of ZDF (fa/fa) rats fed R-α-lipoic acid by next-generation sequencing.,45,23,1136-43,English,9815683,1094-8341,1531-2267,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24104204physiolgenomics.00138.201310.1152/physiolgenomics.00138.20132410420424104204,10.1152/physiolgenomics.00138.2013,2013/10/10 06:002013/10/10 06:002014/07/12 06:00,NA,1,4,Physiological genomics,doi: 10.1152/physiolgenomics.00138.2013,2013 Dec 1;45(23):1136-43
GSE50424,GSE50424_Liver.tsv.gz,24104204,2013 Dec 1,2013 Oct 8,Physiol Genomics,Pashaj AYi XXia MCanny SRiethoven JJMoreau R,Moreau R,Characterization of genome-wide transcriptional changes in liver and adipose tissues of ZDF (fa/fa) rats fed R-α-lipoic acid by next-generation sequencing.,45,23,1136-43,English,9815683,1094-8341,1531-2267,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24104204physiolgenomics.00138.201310.1152/physiolgenomics.00138.20132410420424104204,10.1152/physiolgenomics.00138.2013,2013/10/10 06:002013/10/10 06:002014/07/12 06:00,NA,1,4,Physiological genomics,doi: 10.1152/physiolgenomics.00138.2013,2013 Dec 1;45(23):1136-43
GSE50535,GSE50535_diffexp_1.txt.gz-set-0,24670642,2014 Apr 3,2014 Mar 26,Nature,Sun CWang LHuang SHeynen GJPrahallad ARobert CHaanen JBlank CWesseling JWillems SMZecchin DHobor SBajpe PKLieftink CMateus CVagner SGrernrum WHofland ISchlicker AWessels LFBeijersbergen RLBardelli ADi Nicolantonio FEggermont AMBernards R,Bernards R,Reversible and adaptive resistance to BRAF(V600E) inhibition in melanoma.,508,7494,118-22,English,0410462,0028-0836,1476-4687,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24670642nature1312110.1038/nature131212467064224670642,10.1038/nature13121,2013/04/22 00:002014/01/31 00:002014/03/28 06:002014/03/29 06:002014/04/23 06:00,Pigment Cell Melanoma Res. 2014 Sep;27(5):693-5. PMID: 24995574,1,225,Nature,doi: 10.1038/nature13121,2014 Apr 3;508(7494):118-22
GSE50535,GSE50535_diffexp_1.txt.gz-set-1,24670642,2014 Apr 3,2014 Mar 26,Nature,Sun CWang LHuang SHeynen GJPrahallad ARobert CHaanen JBlank CWesseling JWillems SMZecchin DHobor SBajpe PKLieftink CMateus CVagner SGrernrum WHofland ISchlicker AWessels LFBeijersbergen RLBardelli ADi Nicolantonio FEggermont AMBernards R,Bernards R,Reversible and adaptive resistance to BRAF(V600E) inhibition in melanoma.,508,7494,118-22,English,0410462,0028-0836,1476-4687,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24670642nature1312110.1038/nature131212467064224670642,10.1038/nature13121,2013/04/22 00:002014/01/31 00:002014/03/28 06:002014/03/29 06:002014/04/23 06:00,Pigment Cell Melanoma Res. 2014 Sep;27(5):693-5. PMID: 24995574,1,225,Nature,doi: 10.1038/nature13121,2014 Apr 3;508(7494):118-22
GSE50535,GSE50535_diffexp_2.txt.gz,24670642,2014 Apr 3,2014 Mar 26,Nature,Sun CWang LHuang SHeynen GJPrahallad ARobert CHaanen JBlank CWesseling JWillems SMZecchin DHobor SBajpe PKLieftink CMateus CVagner SGrernrum WHofland ISchlicker AWessels LFBeijersbergen RLBardelli ADi Nicolantonio FEggermont AMBernards R,Bernards R,Reversible and adaptive resistance to BRAF(V600E) inhibition in melanoma.,508,7494,118-22,English,0410462,0028-0836,1476-4687,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24670642nature1312110.1038/nature131212467064224670642,10.1038/nature13121,2013/04/22 00:002014/01/31 00:002014/03/28 06:002014/03/29 06:002014/04/23 06:00,Pigment Cell Melanoma Res. 2014 Sep;27(5):693-5. PMID: 24995574,1,225,Nature,doi: 10.1038/nature13121,2014 Apr 3;508(7494):118-22
GSE50535,GSE50535_diffexp_3.txt.gz-set-0,24670642,2014 Apr 3,2014 Mar 26,Nature,Sun CWang LHuang SHeynen GJPrahallad ARobert CHaanen JBlank CWesseling JWillems SMZecchin DHobor SBajpe PKLieftink CMateus CVagner SGrernrum WHofland ISchlicker AWessels LFBeijersbergen RLBardelli ADi Nicolantonio FEggermont AMBernards R,Bernards R,Reversible and adaptive resistance to BRAF(V600E) inhibition in melanoma.,508,7494,118-22,English,0410462,0028-0836,1476-4687,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24670642nature1312110.1038/nature131212467064224670642,10.1038/nature13121,2013/04/22 00:002014/01/31 00:002014/03/28 06:002014/03/29 06:002014/04/23 06:00,Pigment Cell Melanoma Res. 2014 Sep;27(5):693-5. PMID: 24995574,1,225,Nature,doi: 10.1038/nature13121,2014 Apr 3;508(7494):118-22
GSE50535,GSE50535_diffexp_3.txt.gz-set-1,24670642,2014 Apr 3,2014 Mar 26,Nature,Sun CWang LHuang SHeynen GJPrahallad ARobert CHaanen JBlank CWesseling JWillems SMZecchin DHobor SBajpe PKLieftink CMateus CVagner SGrernrum WHofland ISchlicker AWessels LFBeijersbergen RLBardelli ADi Nicolantonio FEggermont AMBernards R,Bernards R,Reversible and adaptive resistance to BRAF(V600E) inhibition in melanoma.,508,7494,118-22,English,0410462,0028-0836,1476-4687,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24670642nature1312110.1038/nature131212467064224670642,10.1038/nature13121,2013/04/22 00:002014/01/31 00:002014/03/28 06:002014/03/29 06:002014/04/23 06:00,Pigment Cell Melanoma Res. 2014 Sep;27(5):693-5. PMID: 24995574,1,225,Nature,doi: 10.1038/nature13121,2014 Apr 3;508(7494):118-22
GSE43143,GSE43143_tooth_FPKM_DE.txt.gz-set-0,24098394,2013,2013 Oct 3,PLoS One,Chen JLin MFoxe JJPedrosa EHrabovsky ACarroll RZheng DLachman HM,Lachman HM,Transcriptome comparison of human neurons generated using induced pluripotent stem cells derived from dental pulp and skin fibroblasts.,8,10,e75682,English,101285081,NA,1932-6203,Journal Article,PubMed - indexed for MEDLINE,NA,2409839410.1371/journal.pone.0075682PONE-D-13-03541PMC37897552409839424098394pmc-id: PMC3789755;,10.1371/journal.pone.0075682,2013/01/24 00:002013/08/20 00:002013/10/08 06:002013/10/08 06:002014/06/24 06:00,NA,1,24,PloS one,doi: 10.1371/journal.pone.0075682,2013;8(10):e75682
GSE43143,GSE43143_tooth_FPKM_DE.txt.gz-set-1,24098394,2013,2013 Oct 3,PLoS One,Chen JLin MFoxe JJPedrosa EHrabovsky ACarroll RZheng DLachman HM,Lachman HM,Transcriptome comparison of human neurons generated using induced pluripotent stem cells derived from dental pulp and skin fibroblasts.,8,10,e75682,English,101285081,NA,1932-6203,Journal Article,PubMed - indexed for MEDLINE,NA,2409839410.1371/journal.pone.0075682PONE-D-13-03541PMC37897552409839424098394pmc-id: PMC3789755;,10.1371/journal.pone.0075682,2013/01/24 00:002013/08/20 00:002013/10/08 06:002013/10/08 06:002014/06/24 06:00,NA,1,24,PloS one,doi: 10.1371/journal.pone.0075682,2013;8(10):e75682
GSE43143,GSE43143_tooth_FPKM_DE.txt.gz-set-2,24098394,2013,2013 Oct 3,PLoS One,Chen JLin MFoxe JJPedrosa EHrabovsky ACarroll RZheng DLachman HM,Lachman HM,Transcriptome comparison of human neurons generated using induced pluripotent stem cells derived from dental pulp and skin fibroblasts.,8,10,e75682,English,101285081,NA,1932-6203,Journal Article,PubMed - indexed for MEDLINE,NA,2409839410.1371/journal.pone.0075682PONE-D-13-03541PMC37897552409839424098394pmc-id: PMC3789755;,10.1371/journal.pone.0075682,2013/01/24 00:002013/08/20 00:002013/10/08 06:002013/10/08 06:002014/06/24 06:00,NA,1,24,PloS one,doi: 10.1371/journal.pone.0075682,2013;8(10):e75682
GSE53599,GSE53599_D5-1322_vs_RLuc-713_24hrs.txt.gz,24910429,2014 Jun 26,2014 Jun 5,Cell Rep,Mazurek APark YMiething CWilkinson JEGillis JLowe SWVakoc CRStillman B,Stillman B,Acquired dependence of acute myeloid leukemia on the DEAD-box RNA helicase DDX5.,7,6,1887-99,English,101573691,NA,2211-1247,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24910429S2211-1247(14)00394-510.1016/j.celrep.2014.05.019PMC4100070NIHMS5990502491042924910429pmc-id: PMC4100070;manuscript-id: NIHMS599050;,10.1016/j.celrep.2014.05.019,2013/12/19 00:002014/04/15 00:002014/05/09 00:002014/06/10 06:002014/06/10 06:002015/04/17 06:00,NA,1,11,Cell reports,doi: 10.1016/j.celrep.2014.05.019,2014 Jun 26;7(6):1887-99
GSE53599,GSE53599_D5-1322_vs_RLuc-713_48hrs.txt.gz,24910429,2014 Jun 26,2014 Jun 5,Cell Rep,Mazurek APark YMiething CWilkinson JEGillis JLowe SWVakoc CRStillman B,Stillman B,Acquired dependence of acute myeloid leukemia on the DEAD-box RNA helicase DDX5.,7,6,1887-99,English,101573691,NA,2211-1247,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24910429S2211-1247(14)00394-510.1016/j.celrep.2014.05.019PMC4100070NIHMS5990502491042924910429pmc-id: PMC4100070;manuscript-id: NIHMS599050;,10.1016/j.celrep.2014.05.019,2013/12/19 00:002014/04/15 00:002014/05/09 00:002014/06/10 06:002014/06/10 06:002015/04/17 06:00,NA,1,11,Cell reports,doi: 10.1016/j.celrep.2014.05.019,2014 Jun 26;7(6):1887-99
GSE53599,GSE53599_D5-2086_vs_RLuc-713_24hrs.txt.gz,24910429,2014 Jun 26,2014 Jun 5,Cell Rep,Mazurek APark YMiething CWilkinson JEGillis JLowe SWVakoc CRStillman B,Stillman B,Acquired dependence of acute myeloid leukemia on the DEAD-box RNA helicase DDX5.,7,6,1887-99,English,101573691,NA,2211-1247,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24910429S2211-1247(14)00394-510.1016/j.celrep.2014.05.019PMC4100070NIHMS5990502491042924910429pmc-id: PMC4100070;manuscript-id: NIHMS599050;,10.1016/j.celrep.2014.05.019,2013/12/19 00:002014/04/15 00:002014/05/09 00:002014/06/10 06:002014/06/10 06:002015/04/17 06:00,NA,1,11,Cell reports,doi: 10.1016/j.celrep.2014.05.019,2014 Jun 26;7(6):1887-99
GSE53599,GSE53599_D5-2086_vs_RLuc-713_48hrs.txt.gz,24910429,2014 Jun 26,2014 Jun 5,Cell Rep,Mazurek APark YMiething CWilkinson JEGillis JLowe SWVakoc CRStillman B,Stillman B,Acquired dependence of acute myeloid leukemia on the DEAD-box RNA helicase DDX5.,7,6,1887-99,English,101573691,NA,2211-1247,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,24910429S2211-1247(14)00394-510.1016/j.celrep.2014.05.019PMC4100070NIHMS5990502491042924910429pmc-id: PMC4100070;manuscript-id: NIHMS599050;,10.1016/j.celrep.2014.05.019,2013/12/19 00:002014/04/15 00:002014/05/09 00:002014/06/10 06:002014/06/10 06:002015/04/17 06:00,NA,1,11,Cell reports,doi: 10.1016/j.celrep.2014.05.019,2014 Jun 26;7(6):1887-99
GSE52402,GSE52402_B19P16_B20P3_RPKM.txt.gz,24400106,2014,2014 Jan 6,PLoS One,Lei NYJabaji ZWang JJoshi VSBrinkley GJKhalil HWang FJaroszewicz APellegrini MLi LLewis MStelzner MDunn JCMartín MG,Martín MG,Intestinal subepithelial myofibroblasts support the growth of intestinal epithelial stem cells.,9,1,e84651,English,101285081,NA,1932-6203,Journal Article,PubMed - indexed for MEDLINE,NA,2440010610.1371/journal.pone.0084651PONE-D-13-35506PMC38822572440010624400106pmc-id: PMC3882257;,10.1371/journal.pone.0084651,2013/08/28 00:002013/11/15 00:002014/01/09 06:002014/01/09 06:002014/09/11 06:00,NA,1,35,PloS one,doi: 10.1371/journal.pone.0084651,2014;9(1):e84651
GSE46486,GSE46486_young_old_deseq.txt.gz,24279375,2013 Oct 31,2013 Oct 31,Epigenetics Chromatin,Raddatz GHagemann SAran DSöhle JKulkarni PPKaderali LHellman AWinnefeld MLyko F,Lyko F,Aging is associated with highly defined epigenetic changes in the human epidermis.,6,1,36,English,101471619,NA,1756-8935,Journal Article,PubMed,epublish,242793751756-8935-6-3610.1186/1756-8935-6-36PMC38196452427937524279375pmc-id: PMC3819645;,10.1186/1756-8935-6-36,2013/09/25 00:002013/10/08 00:002013/11/28 06:002013/11/28 06:002013/11/28 06:01,NA,1,24,Epigenetics & chromatin,doi: 10.1186/1756-8935-6-36,2013 Oct 31;6(1):36
GSE53022,GSE53022_mt_vs_wt.DESeq.txt.gz,24430697,2014,NA,Nat Commun,Tong XZu YLi ZLi WYing LYang JWang XHe SLiu DZhu ZChen JLin SZhang B,Zhang B,Kctd10 regulates heart morphogenesis by repressing the transcriptional activity of Tbx5a in zebrafish.,5,NA,3153,English,101528555,NA,2041-1723,Journal Article,PubMed - indexed for MEDLINE,ppublish,24430697ncomms415310.1038/ncomms41532443069724430697,10.1038/ncomms4153,2013/10/22 00:002013/12/18 00:002014/01/17 06:002014/01/17 06:002016/03/08 06:00,NA,1,7,Nature communications,doi: 10.1038/ncomms4153,2014;5:3153
